"concept"
"see_StockAppreciationRightsIncomeExpense"
"us-gaap_GainsLossesOnExtinguishmentOfDebt"
"us-gaap_GainLossOnSaleOfBusiness"
"see_StockAppreciationRightsBenefitExpense"
"see_StockAppreciationRightsExpense"
"us-gaap_CommonStockDividendsPerShareCashPaid"
"us-gaap_BusinessCombinationIntegrationRelatedCosts"
"us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments"
"us-gaap_ProfitLoss"
"us-gaap_EquityMethodInvestmentOtherThanTemporaryImpairment"
"us-gaap_GainLossRelatedToLitigationSettlement"
"us-gaap_OtherNonoperatingIncomeExpense"
"us-gaap_BusinessCombinationAcquisitionRelatedCosts"
"see_RestructuringAndOtherChargesCredits"
"us-gaap_AllocatedShareBasedCompensationExpense"
"see_EquityMethodInvestmentOtherThanTemporaryImpairmentExcludingBadDebt"
"us-gaap_AmortizationOfAcquiredIntangibleAssets"
"us-gaap_OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax"
"us-gaap_OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax"
"IncomeLossFromContinuingOperationsPerBasicShare"
"see:IncomeLossFromDiscontinuingOperationsPerBasicShare"
"EarningsPerShareBasic"
"IncomeLossFromContinuingOperationsPerDilutedShare"
"IncomeLossFromDiscontinuedOperationsNetOfTaxPerDilutedShare"
"EarningsPerShareDiluted"
"SalesRevenueNet"
"CostOfRevenue"
"GrossProfit"
"SellingGeneralAndAdministrativeExpense"
"AmortizationOfAcquiredIntangibleAssets"
"GoodwillAndIntangibleAssetImpairment"
"BusinessCombinationAcquisitionRelatedCosts"
"RestructuringCharges"
"OperatingIncomeLoss"
"InterestExpense"
"see:EquityMethodInvestmentOtherThanTemporaryImpairmentExcludingBadDebt"
"OtherNonoperatingIncomeExpense"
"IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments"
"IncomeTaxExpenseBenefit"
"IncomeLossFromContinuingOperations"
"IncomeLossFromDiscontinuedOperationsNetOfTax"
"ProfitLoss"
"CommonStockDividendsPerShareCashPaid"
"WeightedAverageNumberOfSharesOutstandingBasic"
"WeightedAverageNumberOfDilutedSharesOutstanding"
"OtherComprehensiveIncomeLossAmortizationPensionAndOtherPostretirementBenefitPlansNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax"
"OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax"
"OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax"
"ComprehensiveIncomeNetOfTax"
"OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax"
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease"
"see:ForeignCurrencyTransactionGainLossSubsidiaryBeforeTax"
"see_SalesRevenueFoodPackaging"
"see_SalesRevenueFoodSolutions"
"see_SalesRevenueOtherCategoryRevenues"
"see_SalesRevenueProtectivePackaging"
"us-gaap_ForeignCurrencyTransactionGainLossBeforeTax"
"us-gaap_OtherComprehensiveIncomeAmortizationOfDefinedBenefitPlanNetPriorServiceCostRecognizedInNetPeriodicPensionCostNetOfTax"
"us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease"
"us-gaap_OtherComprehensiveIncomeReclassificationAdjustmentForHeldToMaturityTransferredToAvailableForSaleSecuritiesNetOfTax"
"us-gaap_ImpairmentOfInvestments"
"us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax"
"us-gaap_RevenueFromContractWithCustomerExcludingAssessedTax"
"us-gaap_SellingAndMarketingExpense"
"us-gaap_GeneralAndAdministrativeExpense"
"us-gaap_LaborAndRelatedExpense"
"us-gaap_DepreciationDepletionAndAmortization"
"us-gaap_OperatingExpenses"
"us-gaap_InterestIncomeExpenseNet"
"us-gaap_PreferredStockDividendsIncomeStatementImpact"
"us-gaap_NetIncomeLossAvailableToCommonStockholdersBasic"
"us-gaap_RevenueFromContractWithCustomerIncludingAssessedTax"
"us-gaap_CostOfGoodsAndServicesSold"
"us-gaap_IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic"
"us-gaap_OtherNonoperatingIncome"
"RevenueFromContractWithCustomerIncludingAssessedTax"
"CostOfGoodsAndServicesSold"
"SellingAndMarketingExpense"
"GeneralAndAdministrativeExpense"
"LaborAndRelatedExpense"
"poww:DepreciationAndAmortizationExpense"
"poww:LossOnSubsidiaries"
"OperatingExpenses"
"InterestIncomeExpenseNet"
"NonoperatingIncomeExpense"
"IncomeLossFromContinuingOperationsBeforeIncomeTaxesDomestic"
"NetIncomeLoss"
"WeightedAverageNumberOfShareOutstandingBasicAndDiluted"
"EarningsPerShareBasicAndDiluted"
"us-gaap_WeightedAverageNumberOfShareOutstandingBasicAndDiluted"
"poww_LossOnSubsidiaries"
"us-gaap_Depreciation"
"poww_GainLossOnBargainPurchaseOfAssets"
"us-gaap_SalesRevenueGoodsGross"
"us-gaap_SalesRevenueGoodsNet"
"us-gaap_CostOfGoodsSold"
"us-gaap_SalesDiscountsReturnsAndAllowancesGoods"
"poww_LossOnVendorNotesReceivableCollectibility"
"us-gaap_GainLossOnDispositionOfAssets1"
"us-gaap_AssetImpairmentCharges"
"us-gaap_InterestIncomeExpenseNonoperatingNet"
"us-gaap_NetIncomeLossAttributableToNoncontrollingInterest"
"us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent"
"us-gaap_AociIncludingPortionAttributableToNoncontrollingInterestPeriodIncreaseDecrease"
"us-gaap_ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest"
"us-gaap_ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest"
"RevenueFromContractWithCustomerExcludingAssessedTax"
"AssetImpairmentCharges"
"InterestIncomeExpenseNonoperatingNet"
"NetIncomeLossAttributableToNoncontrollingInterest"
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax"
"OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent"
"AociIncludingPortionAttributableToNoncontrollingInterestPeriodIncreaseDecrease"
"ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest"
"ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest"
"us-gaap_RestructuringSettlementAndImpairmentProvisions"
"us-gaap_GoodwillAndIntangibleAssetImpairment"
"us-gaap_InvestmentIncomeInterest"
"InvestmentIncomeInterest"
"OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax"
"hni:AOCIIncludingPortionAttributableToNoncontrollingInterestPeriodIncreaseDecrease"
"us-gaap_CommonStockDividendsPerShareDeclared"
"us-gaap_GainLossOnSaleOfPropertyPlantEquipment"
"RestructuringSettlementAndImpairmentProvisions"
"CommonStockDividendsPerShareDeclared"
"OtherComprehensiveIncomeLossNetOfTax"
"OtherComprehensiveIncomeLossNetOfTaxPeriodIncreaseDecrease"
"hni:IncomeLossFromContinuingOperationsLessApplicableIncomeTaxes"
"hni:DiscontinuedOperationsLessApplicableIncomeTaxes"
"hni:IncomeLossFromContinuingOperationsAttributableToHniCorporationPerCommonShareBasic"
"hni:DiscontinuedOperationsAttributableToHniCorporationPerCommonShareBasic"
"hni:IncomeLossFromContinuingOperationsAttributableToHniCorporationPerCommonShareDiluted"
"hni:DiscontinuedOperationsAttributableToHniCorporationPerCommonShareDiluted"
"hni_DiscontinuedOperationsAttributableToHniCorporationPerCommonShareBasic"
"hni_DiscontinuedOperationsAttributableToHniCorporationPerCommonShareDiluted"
"hni_DiscontinuedOperationsLessApplicableIncomeTaxes"
"hni_IncomeLossFromContinuingOperationsAttributableToHniCorporationPerCommonShareBasic"
"hni_IncomeLossFromContinuingOperationsAttributableToHniCorporationPerCommonShareDiluted"
"hni_IncomeLossFromContinuingOperationsLessApplicableIncomeTaxes"
"us-gaap_IncomeLossFromEquityMethodInvestments"
"us-gaap_IncomeLossAttributableToNoncontrollingInterest"
"us-gaap_NetIncomeLossAttributableToRedeemableNoncontrollingInterest"
"hy_AccruedDividendToRedeemableNoncontrollingInterests"
"us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax"
"us-gaap_OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax"
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax"
"us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest"
"us-gaap_OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentBeforeReclassificationAdjustmentsNetOfTax"
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax"
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax"
"OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansNetOfTax"
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToNoncontrollingInterest"
"Revenues"
"IncomeLossFromEquityMethodInvestments"
"IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest"
"IncomeLossAttributableToNoncontrollingInterest"
"us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentBeforeReclassificationAdjustmentsNetOfTax"
"IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest"
"us-gaap_ResearchAndDevelopmentExpense"
"us-gaap_GainLossOnDerivativeInstrumentsNetPretax"
"xos_DerivativeInstrumentChangeInAmountOfContingentConsiderationLiability"
"xos_WriteOffOfSharesSubscribedButUnissuedSubscriptionsReceivable"
"ngac_GeneralAndAdministrativeExpensesRelatedParty"
"us-gaap_FairValueAdjustmentOfWarrants"
"ngac_GainFromCashEquivalentsHeldInTrustAccount"
"ngac_BasicAndDilutedWeightedAverageSharesOutstandingCommonStockSubjectToPossibleRedemptio"
"ngac_BasicAndDilutedNetIncomePerShareCommonStockSubjectToPossibleRedemption"
"us-gaap_InterestIncomeOther"
"us-gaap_RentalIncomeNonoperating"
"us-gaap_DirectCostsOfLeasedAndRentedPropertyOrEquipment"
"us-gaap_OtherCostOfOperatingRevenue"
"us-gaap_CostOfPropertyRepairsAndMaintenance"
"us-gaap_CostsAndExpenses"
"us-gaap_OperatingLeaseLeaseIncome"
"us-gaap_GoodwillImpairmentLoss"
"us-gaap_InventoryWriteDown"
"us-gaap_ImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss"
"ngs_InventoryWriteDownAndImpairedAssetsToBeDisposedOfByMethodOtherThanSaleAmountOfImpairmentLoss"
"DirectCostsOfLeasedAndRentedPropertyOrEquipment"
"OtherCostOfOperatingRevenue"
"CostOfPropertyRepairsAndMaintenance"
"DepreciationDepletionAndAmortization"
"CostsAndExpenses"
"us-gaap_OtherCostOfServices"
"us-gaap_OperatingLeasesIncomeStatementLeaseRevenue"
"us-gaap_SalesRevenueServicesNet"
"SalesRevenueGoodsNet"
"OperatingLeasesIncomeStatementLeaseRevenue"
"SalesRevenueServicesNet"
"OtherCostOfServices"
"us-gaap_GainLossOnSalesOfAssetsAndAssetImpairmentCharges"
"us-gaap_NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent"
"gco_OtherComprehensiveIncomeLossOtherPostretirementBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent"
"us-gaap_OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent"
"gco_OtherComprehensiveIncomeLossPensionsAdjustmentNetofTaxPortionAttributabletoParent"
"gco_AssetImpairmentandOtherChargesNetofGains"
"gco:OtherComprehensiveIncomeLossPensionsAdjustmentNetofTaxPortionAttributabletoParent"
"gco:OtherComprehensiveIncomeLossOtherPostretirementBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent"
"OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent"
"gco:AssetImpairmentandOtherChargesNetofGains"
"NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent"
"DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax"
"IncomeLossFromDiscontinuedOperationsNetOfTaxPerBasicShare"
"us-gaap_DiscontinuedOperationProvisionForLossGainOnDisposalNetOfTax"
"gco_NetPeriodicBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent"
"gco_AssetImpairmentAndOtherCharges"
"us-gaap_FDICIndemnificationAssetNetWriteOffs"
"gco_OtherComprehensiveIncomeLossPensionsAdjustmentNetOfTaxPortionAttributableToParent"
"CostOfGoodsSold"
"RestructuringAndRelatedCostIncurredCost"
"gco:RestructuringAndOtherNet"
"us-gaap_TypeOfRevenueExtensibleList"
"us-gaap_TypeOfCostGoodOrServiceExtensibleList"
"ahco_DepreciationExpenseExcludingPatientEquipmentDepreciation"
"ahco_IncreaseDecreaseInFairValueOfEarnOutContingentConsideration"
"dfbhu_EarningsPerPublicShareBasicAndDiluted"
"dfbhu_StateFranchiseTaxes"
"dfbhu_WeightedAverageNumberOfSharesOutstandingOnFounderSharesBasicAndDiluted"
"dfbhu_WeightedAverageNumberOfSharesOutstandingOnPublicSharesBasicAndDiluted"
"dfbhu:StateFranchiseTaxes"
"dfbhu:WeightedAverageNumberOfSharesOutstandingOnPublicSharesBasicAndDiluted"
"dfbhu:EarningsPerPublicShareBasicAndDiluted"
"dfbhu:WeightedAverageNumberOfSharesOutstandingOnFounderSharesBasicAndDiluted"
"us-gaap_InterestAndDividendIncomeOperating"
"celh_InterestOnOtherObligations"
"celh_OtherMiscellaneousExpense"
"celh_AmortizationOfDiscountOnBondsPayable"
"celh_AmortizationOfIntangibles"
"celh_AmortizationofFinancialLeases"
"us-gaap_GainLossOnTerminationOfLease"
"celh_RealizedForeignExchangeLoss"
"us-gaap_GainLossOnInvestments"
"celh_UnrealizedForeignExchangeLossgain"
"celh_InterestExpenseOnFinancialLeases"
"celh_NetComprehensiveIncome"
"celh_AmortizationOfDiscountOnNotesPayable"
"us-gaap_OtherInterestAndDividendIncome"
"celh:AmortizationOfDiscountOnNotesPayable"
"GainLossOnInvestments"
"DividendsPreferredStock"
"NetIncomeLossAvailableToCommonStockholdersBasic"
"us-gaap_PreferredStockDividendsAndOtherAdjustments"
"us-gaap_InterestExpenseDebt"
"us-gaap_InterestAndFeeIncomeLoansAndLeases"
"swkh_PharmaceuticalDevelopmentRevenue"
"us-gaap_RevenueNotFromContractWithCustomerOther"
"us-gaap_DepreciationAndAmortization"
"us-gaap_UnrealizedGainLossOnDerivatives"
"us-gaap_MarketableSecuritiesUnrealizedGainLoss"
"swkh_ChangeInFairValueOfAcquisitionrelatedContingentConsideration"
"us-gaap_OperatingLeaseImpairmentLoss"
"swkh_UnrealizedNetLossGainOnWarrants"
"us-gaap_ProvisionForLoanAndLeaseLosses"
"InterestAndFeeIncomeLoansAndLeases"
"ProvisionForLoanAndLeaseLosses"
"UnrealizedGainLossOnDerivatives"
"MarketableSecuritiesUnrealizedGainLoss"
"us-gaap_MarketableSecuritiesGainLoss"
"us-gaap_ExplorationAbandonmentAndImpairmentExpense"
"us-gaap_OtherSalesRevenueNet"
"us-gaap_DeferredIncomeTaxExpenseBenefit"
"us-gaap_UnrealizedGainLossOnMarketableSecuritiesCostMethodInvestmentsAndOtherInvestments"
"us-gaap_OtherThanTemporaryImpairmentLossesInvestmentsPortionInOtherComprehensiveIncomeLossTaxIncludingPortionAttributableToNoncontrollingInterestAvailableforsaleSecurities"
"us-gaap_ProvisionForOtherCreditLosses"
"us-gaap_ManagementFeesRevenue"
"us-gaap_InterestAndOtherIncome"
"us-gaap_OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax"
"InterestAndOtherIncome"
"GainLossOnSaleOfPropertyPlantEquipment"
"us-gaap_CostsAndExpensesRelatedParty"
"wgs_ChangeInFairMarketValueOfWarrantAndEarnOutContingentLiabilities"
"fat_RestaurantOperatingExpenses"
"fat_RefranchisingGainLoss"
"us-gaap_AdvertisingExpense"
"us-gaap_InterestExpenseOther"
"fat_InterestExpenseRelatedToPreferredShares"
"fat_FactoryOperatingExpenses"
"us-gaap_DerivativeGainLossOnDerivativeNet"
"us-gaap_BusinessCombinationContingentConsiderationArrangementsChangeInAmountOfContingentConsiderationLiability1"
"FAT_RoyaltiesRevenue"
"FAT_FranchiseFees"
"FAT_AdvertisingRevenues"
"FAT_RestaurantSalesRevenue"
"FAT_ManagementFeesAndOtherIncome"
"FAT_RestaurantOperatingExpenses"
"FAT_RefranchisingGainLoss"
"FAT_InterestExpenseRelatedToPreferredShares"
"us-gaap_OtherIncome"
"us-gaap_InterestExpenseTrustPreferredSecurities"
"FAT_RefranchisingLoss"
"FAT_RefranchisingGain"
"FAT_GainOnContingentConsiderationPayableAdjustment"
"us-gaap_EmployeeBenefitsAndShareBasedCompensation"
"us-gaap_ProfessionalFees"
"FAT_PublicCompanyExpense"
"FAT_StoreOpeningFees"
"us-gaap_OtherGeneralExpense"
"FAT_RefranchisingRestaurantCostsAndExpensesNetOfRevenue"
"OtherIncome"
"EmployeeBenefitsAndShareBasedCompensation"
"ProfessionalFees"
"AdvertisingExpense"
"OtherGeneralExpense"
"InterestExpenseOther"
"DepreciationAndAmortization"
"us-gaap_InitialFranchiseFees"
"us-gaap_PreferredStockDividendsPerShareDeclared"
"us-gaap_OtherGeneralAndAdministrativeExpense"
"us-gaap_TravelAndEntertainmentExpense"
"us-gaap_PreOpeningCosts"
"us-gaap_ManagementFeeExpense"
"us-gaap_RoyaltyRevenue"
"us-gaap_AdvertisingRevenue"
"us-gaap_PremiumsEarnedNet"
"moh_HealthCareOrganizationPremiumTaxRevenue"
"us-gaap_NetInvestmentIncome"
"moh_PremiumTaxExpenses"
"us-gaap_OtherCostAndExpenseOperating"
"us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax"
"us-gaap_OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax"
"moh_HealthCareOrganizationInsurerFeeRevenue"
"moh_HealthCareOrganizationInsurerFeeExpense"
"us-gaap_InsuranceServicesRevenue"
"us-gaap_RestructuringCosts"
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax"
"OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax"
"PremiumsEarnedNet"
"moh:HealthCareOrganizationPremiumTaxRevenue"
"moh:HealthCareOrganizationInsurerFeeRevenue"
"InsuranceServicesRevenue"
"InterestAndDividendIncomeOperating"
"moh:PremiumTaxExpenses"
"moh:HealthCareOrganizationInsurerFeeExpense"
"RestructuringCosts"
"us-gaap_HealthCareOrganizationPremiumRevenue"
"us-gaap_PolicyholderBenefitsAndClaimsIncurredHealthCare"
"us-gaap_TechnologyServicesCosts"
"us-gaap_TechnologyServicesRevenue"
"us-gaap_HealthCareOrganizationOtherRevenue"
"us-gaap_OtherNonoperatingExpense"
"PolicyholderBenefitsAndClaimsIncurredHealthCare"
"TechnologyServicesCosts"
"HealthCareOrganizationPremiumRevenue"
"TechnologyServicesRevenue"
"dhrm:ServiceIncome"
"dhrm:ServiceExpenses"
"SellingExpense"
"dhrm:FinancialExpense"
"GainLossOnDerivativeInstrumentsNetPretax"
"OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax"
"OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease"
"dhrm_ServiceIncome"
"dhrm_ServiceExpenses"
"us-gaap_SellingExpense"
"dhrm_FinancialExpense"
"us-gaap_OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPeriodIncreaseDecrease"
"us-gaap_ForeignCurrencyTransactionGainLossRealized"
"us-gaap_WeightedAverageNumberOfSharesIssuedBasic"
"dyai_ProvisionForContractLosses"
"dyai_ResearchandDevelopmentExpenseRelatedParty"
"us-gaap_IncomeLossAttributableToParent"
"ResearchAndDevelopmentExpense"
"dyai:ResearchandDevelopmentExpenseRelatedParty"
"ForeignCurrencyTransactionGainLossRealized"
"IncomeLossAttributableToParent"
"us-gaap_ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost"
"ResearchAndDevelopmentExpenseExcludingAcquiredInProcessCost"
"us-gaap_ResearchAndDevelopmentInProcess"
"FairValueAdjustmentOfWarrants"
"rnn_UnrealizedGainLossOnFairValueOfWarrants"
"us-gaap_DebtRelatedCommitmentFeesAndDebtIssuanceCosts"
"rnn_UnrealizedLossOnFairValueOfWarrants"
"us-gaap_LicenseCosts"
"LicenseCosts"
"MarketableSecuritiesRealizedGainLoss"
"OtherNonoperatingIncome"
"rnn:UnrealizedLossOnFairValueOfWarrants"
"rnn:UnrealizedGainOnFairValueOfPutFeatureOnCommonStock"
"DebtRelatedCommitmentFeesAndDebtIssuanceCosts"
"DebtInstrumentConvertibleBeneficialConversionFeature"
"rnn:WeightedAverageNumberOfCommonSharesOutstandingBasicAndDiluted"
"rnn_UnrealizedGainOnFairValueOfPutFeatureOnCommonStock"
"rnn_WeightedAverageNumberOfCommonSharesOutstandingBasicAndDiluted"
"us-gaap_DebtInstrumentConvertibleBeneficialConversionFeature"
"us-gaap_MarketableSecuritiesRealizedGainLoss"
"us-gaap_OtherExpenses"
"lmb_DividendsOnCumulativeRedeemableConvertiblePreferredStock"
"us-gaap_PreferredStockRedemptionPremium"
"AmortizationOfIntangibleAssets"
"lmb:DividendsOnCumulativeRedeemableConvertiblePreferredStock"
"PreferredStockRedemptionPremium"
"eresu_OperatingAndAcquisitionRelatedCosts"
"eresu_FormationAndOperatingCosts"
"eresu_ChangeInFairValueOfForwardPurchaseAgreementLiability"
"eresu_InterestEarnedOnMarketableSecuritiesHeldInTrustAccount"
"us-gaap_IncomeLossFromContinuingOperationsPerBasicAndDilutedShare"
"eres:SiteSupportRevenue"
"CostOfServices"
"eres:CostOfSiteSupport"
"ForeignCurrencyTransactionGainLossBeforeTax"
"us-gaap_CostOfGoodsAndServiceExcludingDepreciationDepletionAndAmortization"
"us-gaap_CostOfGoodsAndServicesSoldDepreciation"
"us-gaap_OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent"
"us-gaap_CostOfServicesExcludingDepreciationDepletionAndAmortization"
"us-gaap_CostOfServicesDepreciation"
"us-gaap_OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPortionAttributableToParent"
"us-gaap_IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest"
"us-gaap_OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax"
"us-gaap_LossContingencyAccrualProvision"
"us-gaap_LitigationSettlementAmount"
"us-gaap_DiscontinuedOperationIncomeLossFromDiscontinuedOperationNetOfTaxPerBasicAndDilutedShare"
"us-gaap_OtherNonrecurringIncomeExpense"
"us-gaap_OtherOperatingIncomeExpenseNet"
"wfrd_GainLossOnExtinguishmentOfDebtAndBondRedemptionCharges"
"us-gaap_ImpairmentOfLongLivedAssetsHeldForUse"
"wfrd_LossOnTerminationOfABLCreditAgreement"
"wfrd_ImpairmentsAndOtherChargesCreditsNet"
"us-gaap_ReorganizationItems"
"wft_PrepetitionCharges"
"us-gaap_OtherComprehensiveIncomeOtherNetOfTax"
